Sample Number,Label,Text
10621,0,People often grudge others what they cannot enjoy themselves.
10622,0,@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion ðŸ™ˆðŸ˜‚ðŸ˜‚
10623,0,"@jaybusbee Well, not Archie. No offense but he's kinda old."
10624,0,Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 ðŸ¤‘ my only ever bargain! #bargain #vit
10625,0,Now they fret about scuffs. Iâ€™ll take scuffs (whichâ€¦come in) for a phone I can use wet handed or drop in a toilet any day.
10626,0,"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once."
10627,0,Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!
10628,0,"@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation."
10629,0,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge
10630,0,@edquinn63 how can you even forget to pick ur fave child up from school 
10631,0,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! "
10632,0,@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol
10633,0,@warFarePower dip it in boiling water
10634,0,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming 
10635,0,"When anger rises, think of the consequences. #quote #wisdom #anger"
10636,0,New madden kicking ðŸš®
10637,0,I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC
10638,0,When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know
10639,0,schneiderlin taking his revenge for the 2 fouls
10640,0,@JustinRow10 dude the new madden 17? Haha
10641,0,you are an angry glass of vodka
10642,0,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge
10643,0,"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better"
10644,0,Time wounds all heels.\n\n #DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge  #hate #time #funny #politics #Trump #POTUS2016
10645,0,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today
10646,0,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm 
10647,0,The most important thing to #bestrong is to hold your #anger #thoughts
10648,0,Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile
10649,0,I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.
10650,0,doing some testing with my current earth burst team
10651,0,"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work "
10652,0,"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)"
10653,0,"@sippycoups if it hurts too much to eat, i read somewhere that marshmallows are good bc they are soft and don't irritate"
10654,0,"â€œDo not fret if you are not cool! Humans who follow me, become instantly cool!â€ #Bot"
10655,0,"@rabpeel snap, seems to be a problem here"
10656,0,#burning the last of @Yan
10657,0,Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween ðŸ˜ˆ
10658,0,"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough."
10659,0,The best revenge is massive success. â€“Frank Sinatra
10660,0,"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark"
10661,0,I need to stop second guess myself and just go with the first thought and go with it. #relentless
10662,0,We worship at Your feet\nWhere wrath and mercy meet\nAnd a guilty world is washed\nBy love's pure stream\nâ€”Graham Kendrick
10663,0,"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 "
10664,0,"â€œHe who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.â€\nP16:32 #bibleverse #pride #anger"
10665,0,"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget ðŸ™ðŸ¾"
10666,0,Why does Candice constantly pout #GBBO ðŸ’„ðŸ˜’
10667,0,"@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat"
10668,0,Nor hell a fury like a woman scorned -- William Congreve
10669,0,That is at least the 3rd time the balls been burst in our games
10670,0,@stoozyboy1 @chris_sutton73 ðŸ˜‚ðŸ˜‚ Oh the zombie rage ðŸ˜‚
10671,0,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte #rage #against #machines
10672,0,@wcsportscamp I lol'ed.  Privileged exasperation should be bottled and sold.
10673,0,Finally made my #fury #warrior guide. Let me know your thoughts
10674,0,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! 
10675,0,@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?
10676,0,"Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today."
10677,0,@dlrwills turn that frown upside down buddy ðŸ™ƒ.
10678,0,"@SonOfTheDovah *She could sense the anger stirring within him and took his hand in hers.* As long as we stay together, we'll both be safe.--"
10679,0,and apparently he's supposed to have a Scottish accent??? I'm 
10680,0,"@PerfectQuartz She's jogging a bit to stay beside her, puffing her cheeks with a huff each time. 'Oh-- jeez Jasper, why don't you â€”"
10681,0,"@RichardHBell Yes, I think he held a grudge ..."
10682,0, I can't guess if you holding a grudge against the best'
10683,0,@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.
10684,0,@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club 
10685,0,"@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis"
10686,0,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge
10687,0,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya #revenge #bwahaha
10688,0,@Kim_is__bored exactly what I have been saying on fb.. 
10689,0,my wasp sting is so itchy
10690,0,"-- haired man strides close and watches as the Major flinches away from him, the reaction draws a growl from his throat.  -- (@DocHQuinzel)"
10691,0,srry my feelings offend u ðŸ¤—
10692,0,Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.
10693,0,I can't even right now #bb18 
10694,0,Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.
10695,0,Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes
10696,0,@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days
10697,0,"Are you lost in the fury, fearing that you'll fail?"
10698,0,I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ• #tiff
10699,0,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)
10700,0,@The_Nasty_P now you gotta do that with fast n furious
10701,0,@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol
10702,0,i love that tay &amp; tiff are just sitting at my house while i'm at work ðŸ™ƒ
10703,0,"â€œHe who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.â€\nP16:32 #bibleverse #pride "
10704,0,"@MeghanEMurphy Oh gosh, if you get 800+ raging comments from cruise fans, I will just die laughing!"
10705,0,Skipping meals is the national way of showing #disappointment and . #wiz
10706,0,"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}"
10707,0,@l1ght__eyes u tried boiling em takes years too
10708,0,@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! ðŸ˜‰
10709,0,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :))
10710,0,being bitter only hurts yourself lmaooo
10711,0,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK
10712,0,A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free
10713,0,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst
10714,0,@BarackObama I love Lizzy Warren's latest rage against Wall Street.
10715,0,When you forget to mention you were bought dreamboys tickets ðŸ™„ðŸ˜‚ 
10716,0,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness
10717,0,My little sister sure can hold a grudge ðŸ˜‚ðŸ˜‚ðŸ˜‚
10718,0,"@ShieldsCap &lt; Steve between his feet, feeling a blush sting his cheeks. 'I can undress myself, thank you very much,' he snapped &gt;"
10719,0,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up
10720,0,snap music kept me from running into traffic 2005-2007.
10721,0,"When anger rises, think of the consequences. #quote #wisdom "
10722,0,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords
10723,0,Keep in mind. We're all weak. Don't insult people just because they're human.
10724,0,@TDsNation i watch all your videos but i like madden better!
10725,0,Projection is perception. See it in someone else? You also at some level have that within you.  #worry
10726,0,So Rangers v Celtic ll #revenge
10727,0,@lethargytyler ehhh I guess. I want to everyone I've ever burst out laughing in front ofðŸ˜‚
10728,0,@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the rage.
10729,0,@KodieBurch yesss..apparently you've been popular on snap ðŸ™„
10730,0,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.
10731,0,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? 
10732,0,"#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo"
10733,0,@jamiesonhelen @MarianKeyes all three of my agin's on the pout .
10734,0,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday  #politeness
10735,0,don't give someone power by letting their words offend you
10736,0,"Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar"
10737,0,Lot 100 would give Ghandi road rage
10738,0,@StutteringGiant at least his character in fast and furious pumped some adrenaline into the franchise. But that's about it
10739,0,"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg"
10740,0,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more
10741,0,when you find out the initiative isn't even a thing ðŸ˜§ 
10742,0,"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein"
10743,0,This all resent #India #Pakistan problem is save #NawazSharif\n@ImranKhanPTI\n@PTIofficial
10744,0,#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax
10745,0,@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt
10746,0,"@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat"
10747,0,Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #anger #politeness
10748,0,@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol
10749,0,I'm just doing what u should b doing just minding my business and grinding relentless @LITO615
10750,0,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.
10751,0,@pianimadi regarde tes snap
10752,0,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO
10753,0,"@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious."
10754,0,Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it
10755,0,I wish the next madden has a story mode too. Just like Fifa 17 #madden
10756,0,@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR
10757,0,@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour
10758,0,@The_Boxing_Hub #klitschko @Klitschko over fury any day #boxing
10759,0,The best revenge is massive success.
10760,0,"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ..."
10761,0,Houston might lose a coach tomorrow or by midnight. #yikes ?
10762,0,"Well, the lines for Sweden's goals sure sting."
10763,0,Don't get #bitter get #BETTER
10764,0,Don't be bitter
10765,0,Went n a bodega 4 incense lookd @ the sis behind the counter &amp; it was like a mirror she said where u from I said here she said no originally
10766,0,Recommended reading: Prisoners of Hate by Aaron Beck 
10767,0,@CharlotteBnntt that's the joke. I know it's incense
10768,0,Leveled at the half. Much better offense expected in the second half
10769,0,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. 
10770,0,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily 
10771,0,One of my favorite classic cars is the Plymouth fiery.
10772,0,"As your own lives in order to complete our amazing life journey successfully, it is there. "
10773,0,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat
10774,0,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.
10775,0,I wish the next madden has a story mode too. Just like Fifa 17 
10776,0,@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -
10777,0,ðŸ˜³The intensity that @sydneyswans play at is extraordinary #relentless #AFLCatsSwans #AFLFinals ðŸ‰ðŸ‘ðŸ¿
10778,0,Need a new outlet for 
10779,0,I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ• 
10780,0,@leener00 @libbyfloyd1 @G_Eazy my snap is andriaprebles â¤ï¸
10781,0,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs
10782,0,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley
10783,0,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. "
10784,0,"@FrizzeyesJr meeee, i'm lvl 320 and i have not a single relentless"
10785,0,@_Inferno217_ @PaladinsGame ummm that dragons fury though..
10786,0,@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.
10787,0,@jetmissTee I thought I peeped him on your snap. That's the homie âœŠðŸ½ lol
10788,0,@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.
10789,0,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless
10790,0,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol 
10791,0,ESPN just assumed I wanted their free magazines 
10792,0,"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap"
10793,0,These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04
10794,0,@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.
10795,0,"@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that."
10796,0,630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold
10797,0,Houston might lose a coach tomorrow or by midnight.  #yikes #offense?
10798,0,It's easy to hold a grudge harder to let go.
10799,0,Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines
10800,0,testing 
10801,0,Happiness is the best revenge
10802,0,I forgot about this nice area down here with the fiery hearths
10803,0,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting"
10804,0,@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring
10805,0,"Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi"
10806,0,"Oh my. Watching #rage. It's been like, ages"
10807,0,Like hello? I am your first born you must always laugh at my jokes. 
10808,0,Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes
10809,0,Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha
10810,0,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?'
10811,0,"If someone keeps #laughing at you, don't #fret  . At least u r giving #happiness .'\n#quotes #quotestoliveby"
10812,0,@wesrucker247 sounds like a good game plan for our offense....
10813,0,The most important thing to #bestrong is to hold your  #thoughts
10814,0,So Rangers v Celtic ll 
10815,0,I think they may be 
10816,0,I should really study today for chemistry but playing madden is just way more fun.
10817,0,i love the word fret so much and im in heaven
10818,0,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle 
10819,0,Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen
10820,0,pray for my boy huff
10821,0,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED 
10822,0,snap: hiAleshia ðŸ˜ƒ
10823,0,I need to stop second guess myself and just go with the first thought and go with it. 
10824,0,630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold
10825,0,"@ezlisteningdisc it doesn't offend me but it's just,,, Weird."
10826,0,Drop Snapchat names #bored  #swap #pics
10827,0,Follow me on Snapchat ðŸ‘» Carlabtst15 #snapchat 
10828,0,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection"
10829,0,follow my girl tiff she only got 3 followersðŸ’–ðŸ’˜ðŸ’–ðŸ’˜ðŸ’˜ @00tiffanyr
10830,0,@Ms_HeartAttack peanut butter takes away the sting
10831,0,hate to see y'all frown but I'd rather see him smiling ðŸ’•âœ¨
10832,0,@JaredLeto Jared + #snap? ðŸ’˜
10833,0,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat
10834,0,ordered my vacation bathing suits. one less thing to fret about.
10835,0,Cheap pout my brodcast
10836,0,Ughhh love a clean house and my incense lit aromatherapy
10837,0,Follow me on Snapchat ðŸ‘» Carlabtst15 #snapchat #snap
10838,0,Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco
10839,0,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless"
10840,0,Love the new song I can't stop thinking about you by #sting.
10841,0,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. "
10842,0,"@savageimiike one of my favorite songs brother, real talk. "
10843,0,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome 
10844,0,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol
10845,0,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HERðŸ˜©"
10846,0,@EagleGiles23 @tgilmore_92 what I miss? 
10847,0,@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time
10848,0,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life
10849,0,Follow up. Follow through. Be #relentless. #success
10850,0,@cburt43 turn that frown upside down
10851,0,@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 
10852,0,rose incense are the best thing I've ever bought
10853,0,@jaaames1993 Literally burst out laughing.
10854,0,Follow up. Follow through. Be . #success
10855,0,Wrinkles should merely hide where frown have been.  - Mark Twain
10856,0,Love the new song I can't stop thinking about you by .
