Sample Number,Label,Text
30610,2,"@_haye_ optimism is he'll lose, that's actually a compromise :P"
30611,2,Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy #rejoice
30612,2,@BrightPigSEO @BrightPigSEO we provide dignified and professional funerals at prices families can afford #satisfied clients #bright pig
30613,2,#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote #optimism #problemsolving #behappy
30614,2,#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation
30615,2,Do not truck the delight; delight the truck.
30616,2,@Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking
30617,2,Miami proficiency is like pleasing by what name miami beaches: pIkxb
30618,2,@suavecitamay sparkling water is nice you know I tried it the other day
30619,2,@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!
30620,2,Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet
30621,2,Pinterest one dessert... Next thing you know your pinning how to make 27 different visually pleasing mouth watering never gonna make sweets.
30622,2,I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious ðŸ˜­ðŸ˜­ðŸ˜­\n\nI'm too damn playful
30623,2,@PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.
30624,2,"Mind if I tag along?' She asked cheerfully, sweeping a lock of hair behind her ear. 'I want to see if you've really got â€¢ @DitheringWizard"
30625,2,Pre-prepare direction plays hale and hearty situation an in child's evolvement: CMmyd
30626,2,only time I am ever cheering for you Johnny
30627,2,@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees
30628,2,Being playful as shitðŸ˜¤
30629,2,Final night shift coming up.  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night
30630,2,@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.
30631,2,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism"
30632,2,"I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out"
30633,2,@fillegrossiere @PeasParsley @tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice too
30634,2,I take a strange delight from seeing mark Hughes struggle
30635,2,"@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road."
30636,2,On the bright side with YouTube heroes leafy will finally get banned
30637,2,"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more."
30638,2,"@colmjoconnor well it was after my heyday too I'm afraid, I was expecting 1st baby I reckon. Now aged 15 *gulps* I'm so old :-)"
30639,2,@KMunie7 @KaranEsch Helluva lot more animated than they were for the actual game &gt;.&lt;
30640,2,backed pats -2.5 10/11 just before #pleasing
30641,2,backed pats -2.5 10/11 just before 
30642,2,Loading mirth out to be trusted websites: LKskQUfke
30643,2,@FOXTV did you use the warblers set from glee on the @BONESonFOX episode about the acapella college kids?
30644,2,"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' -Sherlock Holmes-"
30645,2,"GKN so lively as well, mad quick"
30646,2,"@AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively."
30647,2,@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees
30648,2,i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;
30649,2,Method into thin out assault corridor thine liveliness: cHd
30650,2,@niceoneWern @Alotta_Pain the gleesome threesome
30651,2,"@eachus At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative BS-ing,"
30652,2,"@flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed first"
30653,2,Stack up with porthole under way heyday through worthy of faith bull's-eye transportation services: moM
30654,2,i bet dat dog eating name brand cheerios. cant relate. i eat cheery O's
30655,2,Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage
30656,2,@hoemanda69 wtf is tenacious and jubilant
30657,2,"Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch."
30658,2,I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye
30659,2,A not very young man compiled info on a smiling baby then a mattress created new evil.
30660,2,Question for all the cheerleaders who ages out!!\nHow to I make my senior year of cheer more memorable
30661,2,@_Kdddd drop some off at 1133 cheery
30662,2,which always leads to the kind of hilarity average people will never experience - especially during breakups.
30663,2,HMS Pinafore' time.\n\nI need some mirth.
30664,2,@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten
30665,2,@johnwintertweet dudes who wanna play some bass but not buy a bass (me) rejoice
30666,2,@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears 
30667,2,"@CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel"
30668,2,"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes"
30669,2,"@mehnazt @Mel_Harder I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either."
30670,2,Watch this amazing live.ly broadcast by @haythatjamile8 #lively #musically
30671,2,@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? #optimism
30672,2,@_j_sa_ switch out Steve Carrell and put in Kurt from glee then it's accurate
30673,2,"don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things."
30674,2,"With that draw, the scum must be rubbing their hands with glee! Typical draw for the Woolwich lot!!! #jammygunnerscum"
30675,2,All the fans wanted Man Utd at home in the next round...\nAre you cheering for Northampton or Man Utd right now?\n#lufc
30676,2,@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.
30677,2,"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider."
30678,2,@crumpledlinen he chirp
30679,2,You have to find a way to top yourself. 
30680,2,"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear."
30681,2,@LeBatardShow #heyday Race war 2016
30682,2,@buzzlightbeard2 If you don't love yourself... Honesty is the best policy 
30683,2,"listening to the Oblivion score, drinking coffee, researching for new sci-fi animated project."
30684,2,@lilymooregrant u used to chirp me for drinking it u hoe
30685,2,@CNN &amp; @donlemon must be rejoicing ovet #Charlotte protests. \n#NorthCarolina
30686,2,"342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots"
30687,2,@SXMUrbanView @karenhunter @CousinSyl you are so wrong for this!needed levity after that recording
30688,2,smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :( :(
30689,2,@honevbee close up shots of my ugly mug as I continue to talk about Blaine years after glee has been dead
30690,2,Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. 
30691,2,Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down
30692,2,Positive #psychology research shows salespeople who score in the top 10% for #optimism have 88% &gt; sales than those in top 10% for pessimism.
30693,2,"Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;"
30694,2,Never make a #decision when you're #angry and never make a #promise when you're . #wisewords
30695,2,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak 
30696,2,"No, just tweet pictures of four fictional characters who describe you. One should be an animated character. @sunshinessp411"
30697,2,@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it
30698,2,"Meanwhile, the so-called Mâ€™s fans sit there knitting or sleeping not sure which but they certainly arenâ€™t cheering like the other teams fans"
30699,2,"@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;"
30700,2,One time I saw Rachel from glee tell someone their job was on a pole and I said that in 5th grade to a boy and he look confused
30701,2,@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds 
30702,2,Fee otherwise tricks: palm oil delegation mt jaunty resident: TZxCHLdAQ
30703,2,@TheBarmyArmy all the optimism...
30704,2,The bounty hunter things a bit lively
30705,2,"@Spotted_H0rse I'm spry, though"
30706,2,mirana told me to shut up when i was singing along to glee...
30707,2,The Quarterback' wrecks me every time.. 
30708,2,A former diplomat is quite gleeful about the situation of Pakistan on @TimesNow\nNot quite stiff upper lip of diplomacy seen normally
30709,2,@ryanwilson2015 That's why compatibility is key as it lowers hedonic volatility.
30710,2,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday #breezy
30711,2,"god, Facebook's design has started to remind me of MySpace in its heyday"
30712,2,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday 
30713,2,"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas #optimism"
30714,2,@EngrNabeeel then rejoicing now is a lil' bit prematured dont you thinkðŸ¤”ðŸ¤”ðŸ¤”
30715,2,"it's so breezy out today, i can't go to back to school night with bare legs like i've had all day"
30716,2,@jellzybean cheer up punkin'
30717,2,@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner? 
30718,2,I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.
30719,2,@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another
30720,2,Light of day per heyday popularization backfire cinematography: XUcQb
30721,2,@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny
30722,2,"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. "
30723,2,@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? 
30724,2,Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy 
30725,2,"@Spacekatgal @outmagazine Its okay to be trans just rejoice with the trans in the trans way. By the way it's not your business, so why care?"
30726,2,@berniedole looks that way. But let's think about Rohan last week ... #optimism
30727,2,"At 12:01, Tumblr became sentient. At 1.:02, Tumblr posted gn animated gif about it. At 12:03, Tumblr shipped itself."
30728,2,#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence  #libtard #biasedmedia #neverHillary
30729,2,Research has determined 70% of #laughter is actually #anxiety.
30730,2,"@NebulaJoker No, they aren't. Episodes are animated during the week before they air."
30731,2,@iyaycruz lets see chirp
30732,2,Val is far too cheery for my liking âœ‹ðŸ»
30733,2,But i'll be a pity. ðŸ‘ #lively
30734,2,When your rewatching glee and break down in tears all over again. ðŸ˜­ðŸ˜¢ 
30735,2,Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste
30736,2,@ItWontCostMuch_ 'Bed done... floor will be done last... curtains! A-hah!' She tried to sound all happy and cheery but she really wasn't.--
30737,2,@weebtard sparkling water wyd
30738,2,"The #house no longer echoes with our #laughter. We light up our #memories of the #home and sit in the cold, #waiting. #amwriting #nostalgia"
30739,2,"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? "
30740,2,#OneSimpleChange: Drink sparkling water instead of soft drinks to steer clear of fructose while still getting a refreshing carbonation kick.
30741,2,"Dear everyone at HSSU, stop walking with your phones up so I can smile and wave at you and you can smile and wave back :("
30742,2,$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.
30743,2,Gas prices are hilarious. Cause they're simultaneously super subsidised and taxed
30744,2,.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'
30745,2,Early morning cheerfulness can be extremely obnoxious #ALDUB62ndWeeksary
30746,2,Check out this #film Robocoq 301  #shortfilms
30747,2,Rap that will Cut other raper's throat. Who said that? @Paedeezy #badd #wicked. #bright city lights
30748,2,Who actually chooses to drink sparkling water ðŸ¤”
30749,2,f breezy
30750,2,@bear_ing you asshole... you made me sexually attacked to a animated bear :-P
30751,2,"Hey @AppleSupport, would be nice to have â€œclick to pauseâ€ or â€œpause when window inactiveâ€ on animated GIFs for macOS Messages app"
30752,2,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me  #itsagunalright
30753,2,my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol)
30754,2,"@TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump"
30755,2,"@rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy flakes"
30756,2,The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8
30757,2,noah fence but i want a harley quinn or blake lively layout
30758,2,I truly believe in my heart right now that Satan is rejoicing because we are all against one another
30759,2,Gloriosa Bazigaga on #Rwanda work: 'I lost relatives in genocide but 15 yrs of peacebuilding has given me optimism it's within our power'
30760,2,@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?
30761,2,"@TheVulcanSalute , just saw the Save The Day PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful self."
30762,2,I was cheering for NA team. Now I just want this is over and Gaudreau comes back in one piece. It is getting way too risky
30763,2,"@alphavenger all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and// fashionable"
30764,2,@BbeautifulSoul_ u always gotta attitude tho ... ðŸ˜• cheer up
30765,2,"Oh that cheery fucking note, good night shit heads X"
30766,2,"categ than GEN &amp;OBC it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees #bright fut @PMOIndia"
30767,2,@ClvlndK8 It's so sad! There's always such optimism with a new year. This is...not good. @BuckshotBandit1 @dapostrophearcy
30768,2,Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia
30769,2,@govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity.
30770,2,Unixware skydrive-cokie hearty exactment blame online: HEpHXhO
30771,2,@__Dayo yall dont feel bad.. you are rejoicing... it is what itnis... its always #ColtsNation even when we have 6th string DBs playing ðŸ˜”ðŸ˜”
30772,2,Harking back to 2012 - DT's challenge to @POTUS...I will give...DT a hearty thank you...if he will release his tax returns....
30773,2,"So much news about Pakistan, Afghanistan, etc. We need more cheery news about Frybread Stands!!! Everyone in media just so grim."
30774,2,remember when glee did a take me or leave me cover but it was between two girls who werent even friends why did that do that
30775,2,I need a bit of #GBBO to cheer me up after a terrible day!
30776,2,"Logically speaking, this can't be the worst I've ever felt and even if it was then its passing will still be a joyous occasion"
30777,2,I hate when I try to be playful and get shut down lol ...Why so seriousðŸ™
30778,2,As a photographer this portrait shooting mode on the iPhone 7 Plus is going to frustrate me ~75% of the time but delight ~25% of the time.
30779,2,Apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.
30780,2,People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.
30781,2,Inquiries into alleged abuses by UK troops in Afghanistan and Iraq and data suggesting a buoyant post-Brexit economy makes the front pages.
30782,2,"Pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. I felt so bad for her #Ishqbaaaz"
30783,2,@faithstrust @TheeCurrentYear imagine being this stupid for trying to chirp because of some racist prick.
30784,2,i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses
30785,2,sparkling or still? #terribledebatequestions
30786,2,Life izn't about pleasing each others...ðŸ˜•\n\n#hell #with #pleasing
30787,2,@debutemma I dont have to sit here and take this from u spry young children
30788,2,"You don't smile and you say you're in love, but that's why I don't love"
30789,2,@iamglenn35 the forth character? No... not gleeful enough...
30790,2,@emilyycos the other 26 was last night at 2am while i watched the balls i animated bounce for 20 minutes figuring out what was wrong
30791,2,I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to
30792,2,Feelings got cheated when I mistook the sparkling ribena to be the normal ribena......
30793,2,"@david_garrett Quite saddened.....no US dates, no joyous anticipation of attending a DG concert (since 2014). Happy you are keeping busy."
30794,2,@aradsliff don't know I'm from nj we are the worst on purpose. 
30795,2,Turns out 'it' wasn't even anything to be concerned about at all. Im happy and a bit frustrated it took so long to get this answer.
30796,2,@berniedole looks that way. But let's think about Rohan last week ... 
30797,2,half day tuhday but nah for glee ðŸ˜­
30798,2,"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas "
30799,2,@LaurenBrierley2 sparkling water = death
30800,2,"As the birds begin to chirp, I try to sleep. #Jetlag"
30801,2,"When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if I'm not elated 2 start a conversation with u"
30802,2,Wanted to get him a cake with sparkling candles but he doesn't like cakeðŸ˜’ðŸ˜’. Ruins everything
30803,2,"@AdsByFlaherty And you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies."
30804,2,"Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. #optimism"
30805,2,@Onision @Eugenia_Cooney annoyed by the good loving fans of Onision including myself Is really annoyed at how people just are too cheerful.
30806,2,"With a jovial Trump on his ass, Don King just publicly told a crowd that 'We need [him] because you will always be a nigger.'  #FuckTrump"
30807,2,Your glee filled Normy dry humping of the most recent high profile celebrity break up is pathetic &amp; all that is wrong with the world today.
30808,2,@torbalan I still have some shred of optimism. It's rapidly disappearing however...
30809,2,Studying the phases of oscillation. How jovial. ðŸ˜ðŸ”«
30810,2,@MaxVenator We've had no foreign policy but have had goofy Secretary of State John Kerry with his devil may care pose and jaunty blue scarf.
30811,2,It is too fucking bright &amp; too fucking hot outside
30812,2,Quinn's short hair makes me sad. 
30813,2,But i'll be a pity. ðŸ‘ 
30814,2,"Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. "
30815,2,"The abysmal ignorance, frivolity and levity of the Italian priests stupefied him.' - Roland Bainton on Luther, #ReformationDay"
30816,2,@SenJohnMcCain @WSJ an 'Honorable Senator' cheering when a cease fire does not hold! PEOPLE DIE AND YOU CHEER! GENOCIDE SUPPORT NOT GOOD!
30817,2,"Seriously @marksandspencer I'm sick and grumpy and the only thing that's gonna cheer me up is ordering my xmas food, when's it going up? ðŸ˜¢"
30818,2,It's just the lack of company and liveliness out here that makes me bored.
30819,2,Quinn's short hair makes me sad. #glee
30820,2,hate overthinking e v e r y t h i n g like i jus' wanna be happy pls
30821,2,People who cheer for sports teams completely outside of New Jersey or PA piss me off
30822,2,@DamnPatriot You're a POS for rejoicing in someone's death.
