Sample Number,Label,Text
20607,1,Wishing i was rich so i didnt have to get up this morning #poor #sleepy #restless #sad #needsmoresleep
20608,1,@LakersTakeover it ain't that serious. #HOUvsNE #awful #igotbetterthingstodotonightthandie
20609,1,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully
20610,1,"@ScottiePass shock horror handicap dodger is at the top ðŸ˜‚ close on the agg cup good , but think pressure will get to markðŸ¤”"
20611,1,@bdp514am We are a tired and restless community. We are human and tired of asking for change only to be ignored.
20612,1,"@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! "
20613,1,@kevinrouth Now that's what I call a gameface! #gameface  #intimidate
20614,1,"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful"
20615,1,India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan
20616,1,One more step in long work #visa process is over. Relief. Onto next step. #expat #restless
20617,1,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream ðŸ˜‚  #suchagirl
20618,1,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding .
20619,1,An @amityaffliction kind of drive home from work today  #dailyfeels
20620,1,"@David_Stepp Any other election, fine vote 3rd party as useless as it is but not this one. I hesitate to say it'd be selfish but..."
20621,1,"@bryony_gordon Sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape. I moved away, disgusting, urghh"
20622,1,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc
20623,1,broken policy' #blasio &lt;&gt; #trump #giuliani 'broken windows' all part of 'pecking order' #bully politics #america RESIST #motto
20624,1,petrify  me in the fossil type of way
20625,1,"Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans #horrible"
20626,1,"@troyesivan I'm eating sushi, I'm shaking for you"
20627,1,"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people."
20628,1,@JonnyDunn93 and Gerrard was awful then
20629,1,"@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?"
20630,1,@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy
20631,1,"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay??? #terrible #wasteofmoney"
20632,1,@BrandedByCas I was like that when I started college. It was horrific but it probably will get better. Don't give up yet
20633,1,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is "
20634,1,"@ynnsanity Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful."
20635,1,Just #terrible from the cats there. Wow. #AFLCatsSwans
20636,1,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness 
20637,1,@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him
20638,1,@BBs_Coffee somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again
20639,1,@andrewspoooner wouldn't cross the street to piss on its server if it was on dire
20640,1,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 "
20641,1,someone come to fright world w meðŸ¤—ðŸ¤—
20642,1,she gone make me wanna start that new shit today ðŸ˜‚ðŸ˜­
20643,1,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 
20644,1,@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather 
20645,1,@metrotrains why is there no disabled access at pontefract monkhill? #terrible
20646,1,"@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide', Indian terrorism in Pak. It was all planned speech."
20647,1,@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?
20648,1,@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think theyâ€™re fighting against.
20649,1,â˜ŠFocusing primarily on the person youâ€™re talking to rather than yourself and the impression youâ€™re making lessens social anxiety.
20650,1,@aidankerrpol I think you should do. Get the fashion police involved. #shocking
20651,1,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate
20652,1,@PatBlanchfield so you mean â€œlike Uber but for despair for someone other than the driver'
20653,1,The 'banter' from Craigen and Sutton on BT is fucking horrid
20654,1,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice
20655,1,if anyone spoils any of my fucking shows I will haunt you in the afterlife so help me god
20656,1,Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch
20657,1,@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible
20658,1,You sure have a lot to say about something that doesn't even concern you ðŸ˜‰
20659,1,I have another test tonight 
20660,1,"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims."
20661,1,@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software #terrible
20662,1,The #500thTest match would have be a T20 or an ODI if @virendersehwag @B_McCullum42 been in their National Colors #nightmare #hitter  @BCCI
20663,1,i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?
20664,1,Tomorrow is the day I cut and dye my hair! ðŸ˜³  #excited
20665,1,No @Chrishilly1987 for MOS ðŸ˜¡  #shocking Leads from the front ðŸ’ªðŸ»
20666,1,"Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up Iâ€™d wanna punch in the face rather than shake their hand."
20667,1,nadia bully me and ill expose you
20668,1,Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.
20669,1,"@JedRivett @CharlesCassidy_  Jus see if you ever do anything you pussy , u don't scare me look who u chill with ðŸ˜‚ðŸ˜‚ðŸ˜‚"
20670,1,"@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism"
20671,1,I am in #shock and #awe and the places my #toddler manages to get his dinner.
20672,1,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless
20673,1,@deodevine6 i can't bully you and niall impossibleðŸ˜™
20674,1,@BlairWitchMovie love new movie\n #BlairWitch #blairwitchproject  #HorrorMovies
20675,1,"We, #Indians, can hold our heads up high and stay unafraid. The #UNGA is well-informed about #Pakistan's #terrorism business and deception."
20676,1,An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington Stanley.
20677,1,@leeuwlion 'The furries are restless tonight'.
20678,1,@safety @Support \nHi ðŸŒ·\nWhy do you always suspend ISIS hunters\n \nðŸ‘‰@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n
20679,1,"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, #awful! #GOPATS"
20680,1,It's really alarming when an adult male calls their father 'daddy'
20681,1,a #monster is only a #monster if you view him through 
20682,1,@MidgetTamer @RAIDERS @52Mack_ Make him be a bully. Sit him in a room by himself and let him look at Debo all day.
20683,1,@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software 
20684,1,Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart
20685,1,"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood #dire"
20686,1,@SmileWhileYoDie @KiloSierraC @h0wabouthannah @Drops I'll be okay don't worry
20687,1,".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking"
20688,1,"#Charlotte's #young &amp; #restless; I applaud ur fire bt always b respectful of authority, police, elders, parents. Violence, not the way ðŸ™ðŸ½âœŒðŸ½ï¸"
20689,1,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!! #gross  #getoffthetrain #smelly"
20690,1,"my school photo is honestly horrid, i look so ewðŸ˜…"
20691,1,honestly all my friends do bnc i mean it and i am feeling #terrible hahaha
20692,1,"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important."
20693,1,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary 
20694,1,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years 
20695,1,@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson 
20696,1,Heard of panic! At the disco? How about Kach-ing! at the ATM
20697,1,Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue
20698,1,"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, "
20699,1,So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking
20700,1,#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic 
20701,1,"@sandym709  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it."
20702,1,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful
20703,1,@united horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines
20704,1,â€œ My courage always rises at every attempt to intimidate me.â€\n-Elizabeth Bennett (Pride and Prejudice)\n#Quotes #Courage #FaceYourFears
20705,1,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary #terror
20706,1,Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC
20707,1,Nawaz Sharif's UN should start #à¤¸à¤¤à¥à¤¯_à¤¬à¥‹à¤§_à¤¯à¤¾à¤¤à¥à¤°à¤¾ as after all his #UNGA speech has awaken the world about their role in sponsoring 
20708,1,@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible
20709,1,"Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win"
20710,1,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)
20711,1,"@GlobeChadFinn Sadly, not enough names.  The whole farewell tour situation would make me shy away from good value b et."
20712,1,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash
20713,1,"$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach #terrible #lgm"
20714,1,It's 5:55am. I'm hungry but there is no food. 
20715,1,@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.
20716,1,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience
20717,1,@metrotrains why is there no disabled access at pontefract monkhill? 
20718,1,You have a #problem? Yes! Can you do #something about it? No! Than why 
20719,1,We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving
20720,1,@Cinestrong something a cyber bully would say
20721,1,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle #afraid #christianity #hell #heaven #purgatory #psychology #jesus
20722,1,I can never find the exact #emoji that I'm after at the exact moment that I need it 
20723,1,STAY JADED everyone is #terrible
20724,1,My mind always seems to work its best at night #restless
20725,1,"@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!"
20726,1,@SueWallace78 peanut butter???? You some kinda pervert?? 
20727,1,"Don't forget 2 test yr #smoke #alarm, #carbon #monoxide #detector #batteries. It could save your #life. ðŸˆðŸ© #Lovinleeds"
20728,1,courage the cowardly dog is like american horror story for kids
20729,1,@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind
20730,1,"$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach  #lgm"
20731,1,@MiSSLiNDZO no. ðŸ˜­ the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho
20732,1,We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime #horror #game
20733,1,@ChrisWarcraft The concept that a gay magazine feels like it has to cover terrible people -because theyâ€™re gay voices- seems all upside down
20734,1,... in the same speech.  However he did mention foreign hand and funding in terrorism in the country. ðŸ‘\n#ProudOfYouPrimeMinister
20735,1,#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon
20736,1,Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO
20737,1,@smb_ryan @Kamper10 I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible
20738,1,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL
20739,1,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe #terrible
20740,1,@carlybigelow13 first you take the room now you wanna beat me up 
20741,1,The irony in that last is that Republicans - more likely to watch Fox News - distrust the news media more. Yet they can't see Fox's lies!
20742,1,"And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic."
20743,1,"The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that  #Brendonati"
20744,1,"For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway."
20745,1,Starting not to give a fuck and stopped fearing the consequence
20746,1,"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins"
20747,1,@russian906 @kingerpag @dannewton1978 Of have a suspicion it was @lct1975 you know!!
20748,1,@Gotham3 ~ Crushes are for kids! Just like trix. \rHow bout some full blown up Love that makes you quiver deep down into your core? Y E S *=*
20749,1,"Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick."
20750,1,Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm
20751,1,"@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace"
20752,1,Forgot to plug the phone in overnight 
20753,1,Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove
20754,1,"What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father"
20755,1,"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully"
20756,1,"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful"
20757,1,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ...  #junk #trash
20758,1,"@Meruna_  as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else."
20759,1,@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .
20760,1,@MS_Hiddle_Batch no the flavour of Danish is far better but Danish pastry can be daunting to make!
20761,1,"@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any #shocking #sexism"
20762,1,Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary  #kittens
20763,1,@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg #terror
20764,1,@BigLepley @angela31694996 @TheIndigoArrow Want to start a biker gang together when the GTA Online Biker DLC comes out?
20765,1,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids 
20766,1,It's never the end / When the moment is dire. / A small spark of hope / Can relight a new fire.
20767,1,I hate Bakewell tart â€¦ anything that tastes of almond essence is just horrid! #GBBO
20768,1,@ImJim_YoureNot  cyber bully
20769,1,I have no #alarm preset #life will #wakemeup
20770,1,"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit"
20771,1,"@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness"
20772,1,"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk #awful #residentadvisor #poorservice"
20773,1,"@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*"
20774,1,@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly
20775,1,"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020"
20776,1,Good start to the day I forgot to set my #alarm just as well it's #Friday ðŸ˜†
20777,1,"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare"
20778,1,@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules
20779,1,"@jody_paterson So I worry about emphasis on 'keeping family together' as a guiding principle, due to my own experiences"
20780,1,"339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots"
20781,1,@isthismike_p that nigga is horrible bro
20782,1,"Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!"
20783,1,Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry
20784,1,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat
20785,1,Not sure that men can handle a woman that's got her crap together. #intimidation #independent
20786,1,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose
20787,1,Step out of your comfort zone. \nGo for risks.\nFace things you fear. \n\nThis is when life starts to happen.\n\n#cpd
20788,1,"@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere â€”"
20789,1,If Monday had a face I would punch it #monday  #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow
20790,1,@Cory_Bonini AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @Vikings D is its strongest asset currently.
20791,1,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare
20792,1,"Don't think I'll hesitate to run you over. Last time I checked, I still had 'Accident Forgiveness' on my insurance policy..."
20793,1,"Fear blocks blessings, faith unlocks them. #ManUp #fear #faith"
20794,1,"After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!"
20795,1,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous.#AmericanAirlines #americanairlinessucks #AATeam #horrible"
20796,1,GUY was such a video I'm shaking @ladygaga
20797,1,Got to be up in 4 hours to go back to work #cantsleep #excited 
20798,1,@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already ðŸ˜‚
20799,1,The most important characteristic of leadership is the lack of . #activism #equity #revolution
20800,1,"Texans played horrible.  Bad play calling, bad protection of the ball, bad coaching, bad defense, bad overall performance. #Texans "
20801,1,"Transform your hardship(s) into a burning #desire to succeed. Never #fear #failure, without it there would be no #success. $SPX #FinTech"
20802,1,Crossword puzzle is oat meals solitary respecting the flat out portentous nutrient rootstock re scruple failur...
20803,1,"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful"
20804,1,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump  #scifi #ccot #p2
20805,1,".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage"
20806,1,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage 
20807,1,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible
20808,1,How had Matty Dawson not scored there!!!!! #terrible
20809,1,@TJ_FASHO lmao clown my own hair I'm going to dread lmao
20810,1,I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.
20811,1,@SueWallace78 peanut butter???? You some kinda pervert?? #awful
20812,1,Rojo is a terrible defender
20813,1,This maybe a new start but it will always be align with the end.  #forward
20814,1,"@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT)  #TRUMP #FAIL"
20815,1,"There's always that one song which makes you turn of the radio, as you'd rather sit in silence ðŸ˜¡ "
20816,1,@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx
20817,1,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable 
20818,1,Season 3 of penny dreadful is on Netflix...well my afternoon is filled
20819,1,@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies
20820,1,@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service
20821,1,Today has dragged on 
20822,1,Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide
20823,1,I really hate Mel and Sue. They think they're hilarious and they're just awful
20824,1,"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. "
20825,1,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff
20826,1,@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all #terrible
20827,1,@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!
20828,1,@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.
20829,1,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible
20830,1,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle  #christianity #hell #heaven #purgatory #psychology #jesus
20831,1,@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.
20832,1,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...
20833,1,I just want to say: social media isnâ€™t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins
20834,1,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book
20835,1,How had Matty Dawson not scored there!!!!! 
20836,1,"Fuck being shy, I'm trying to be up in them thighs."
20837,1,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees 
20838,1,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli 
20839,1,Just want Saturday to be over but then again I want to do good #LSAT 
20840,1,Let's refuse to live in #fear -  #c$%t
20841,1,I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo
20842,1,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency"
20843,1,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' 
20844,1,My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years
20845,1,"Aberdeen st Johnstone, let's see who can punt it the furthest #awful"
20846,1,"thank you for your concern, computer, but my last name isn't misspelled, it's just weird"
20847,1,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect
20848,1,We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime  #game
20849,1,".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage"
20850,1,@UndeadLayne @Lauren_Southern all the bully
20851,1,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible
20852,1,Now ...what to do for the next hour while waiting for #OurGirl to start @BBCOne ?!
20853,1,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement  #quality #amateurs
20854,1,"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times "
20855,1,"@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses"
20856,1,@BBHOH #terrible Paul so deserved that win!!! #bbfail
20857,1,"@ltsukis im love you, even if you bully me sadly"
20858,1,@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left
20859,1,Anyyyyone wanna go to fright fest with me on Friday night? ðŸ‘»
20860,1,"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney"
20861,1,Jeans with fake pockets #horrible
20862,1,"@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle"
20863,1,"@CursedRoyal I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--"
20864,1,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. 
20865,1,I have a job interview with @BarclaysUK in Loughborough next month !!!
20866,1,The most important characteristic of leadership is the lack of #fear.  #activism #equity #revolution
20867,1,Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue
20868,1,"@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things"
20869,1,Getting terrible download speeds for fifa smh.
20870,1,One more step in long work #visa process is over. Relief. Onto next step. #expat 
20871,1,You don't know what to expect by Brendon's video lmao LA devotee video got me shook 
20872,1,Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.
20873,1,yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?
20874,1,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited #nervous
20875,1,"2,034 words today #amwriting #horror #novel 42,080 'Magnitude' total so far. 25Kish to go."
20876,1,Overtime... #TeamNA #WCH2016 
20877,1,@ManUtd it was a terrible Freekick...
20878,1,@moore_oliver it's funny how they can be in such a hurry but have plenty of time to stop and threaten people
20879,1,How I Murdered Your Mother #SpookyTv 
20880,1,@Jchawes What is your favorite #horror movie? #ghosthunters
20881,1,It's not #dread. It's called #Locks
20882,1,@aIakazamjackass been better. It's really stupid don't worry
20883,1,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool 
20884,1,"@TheMoosesAngel He looks down at his brother, a smile forming on his face. 'What? People fearing me?'"
20885,1,the ending of how I met your mother is dreadful
20886,1,"Sir, my concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.' - Abraham Lincoln"
20887,1,Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus
20888,1,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible"
20889,1,I lost my blinders .... 
20890,1,It's not going to break you it's just going to shake you
20891,1,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player 
20892,1,@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible
20893,1,"#bestadvice from a #movienight, pickup the #phone &amp; #start dialing, no1 will knw a #startups #product #service if thy dnt tell the #world"
20894,1,On the other side of fear lies freedom! - JB Glossinger #quote
20895,1,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED 
20896,1,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF
20897,1,"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy ðŸ˜Š"
20898,1,Huns are like a box of coffee revels #horrible
20899,1,A shy failure is nobler than an immodest success.
20900,1,@mr_HAAAAN wow inadvertently horrible puns is definitely my thing
20901,1,I really wanna go to fright fest ðŸ˜©
20902,1,This has #turned out #better then I expected admitting you tried to #intimidate ðŸ˜‚ðŸ˜‚ #cantstoplaughing I really can't and it's in #spokeword
20903,1,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. ðŸ”ª
20904,1,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer
20905,1,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)"
20906,1,Drop every fear...
20907,1,"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? "
